team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Colombia National Team,Colombia,2024,Colombia,4,2,2,0,4,2,2,0,0,0,0,0,0,3,3,3,0,0,0,7,12,3,9,15,8,7,6,6,2,1,4,5,30,30,30,120,90,180,2,1,1,2,1,1,0,0,0,4,2,2,9,6,3,6,6,0,54,63,45,45,27,18,22,11,11,23,16,7,62,29,33,7,5,2,0,0,0,7,5,2,3,2,1,1,0,1,0,0,0,2.5,3,2,3.75,4,3.5,3,3,3,0.75,1,0.5,1.75,2.5,1,1.75,2.5,1,0,0,0,4,3,3,2,2,1,2,2,2,1,1,0,2,1,1,1,1,1,0,1,1,2,2,3,0,0,0,1,1,2,0,1,1,1,1,1,100,75,75,50,50,25,100,100,100,50,50,0,100,50,50,50,50,50,0,25,25,50,50,75,0,0,0,50,50,100,0,50,50,50,50,50,3,3,1,2,2,1,1,1,0,75,75,25,100,100,50,50,50,0,100,100,100,-17,50,50,50,50,50,50,0,0,0,100,100,100,4,2,2,100,100,100,1,0,1,25,0,50,0,0,0,0,0,0,75,100,50,25,0,50,0,0,0,2.25,3.00,1.50,1.5,3,0.00,50,25,25,25,0,0,0,0,1.39,1.62,1.16,1.08,1.14,1.03,125,3,1,1,1,1,0,1,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
Costa Rica National Team,Costa Rica,2024,Costa Rica,3,2,1,0,1,1,0,1,1,0,1,0,1,1.33,2,0,0,0,0,82,3,3,0,6,2,4,2,1,0,3,2,-2,90,90,90,90,0,30,2,2,0,1,0,1,1,1,0,2,1,1,6,5,1,2,1,1,47,57,26,36,29,7,11,8,3,25,21,4,34,14,20,2,1,1,0,0,0,2,1,1,2,1,1,1,1,0,0,0,0,2.33,2,3,2,1,4,1,1,1,1,0,3,0.67,0.5,1,0.67,0.5,1,0,0,0,2,2,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,3,3,1,1,2,2,2,2,0,0,0,0,1,1,67,67,33,33,0,0,50,50,0,0,0,0,100,100,100,100,0,0,33,33,67,67,100,100,50,50,100,100,100,100,0,0,0,0,100,100,2,0,0,1,0,0,1,0,0,67,0,0,50,0,0,100,0,0,33,50,0,50,67,100,0,33,0,100,33,50,0,67,50,100,3,2,1,100,100,100,1,1,0,33,50,0,0,0,0,0,0,0,67,50,100,33,50,0,0,0,0,2.00,2.50,1.00,0.67,0.5,1.00,67,33,0,0,0,0,0,0,1.23,1.47,0.77,1.26,0.55,2.69,67,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,33,50,0,33,0,100,0
Senegal National Team,Senegal,2024,Senegal,3,3,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,24,5,0,5,5,5,0,5,0,0,0,5,0,54,54,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,18,18,0,6,6,0,52,52,0,26,26,0,10,10,0,16,16,0,0,0,0,2,2,0,0,0,0,2,2,0,1,1,0,2,2,0,0,0,0,1.67,1.67,0,1.67,1.67,0,1.67,1.67,0,0,0,0,0.67,0.67,0,0.67,0.67,0,0,0,0,3,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,0,2,2,3,3,3,0,0,0,0,0,0,100,33,33,0,0,0,100,33,33,0,0,0,0,0,0,0,0,0,0,67,67,100,100,100,0,67,67,100,100,100,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,33,33,0,33,33,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,3,3,0,100,100,0,2,2,0,67,67,0,0,0,0,0,0,0,33,33,0,67,67,0,0,0,0,6.00,6.00,0.00,2,2,0.00,67,67,67,33,33,33,0,0,0.93,1.27,0.00,0.11,0.44,0.00,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya National Team,Kenya,2024,Kenya,2,1,1,0,2,1,1,0,0,0,0,0,0,3,3,3,0,0,0,48,7,1,6,8,4,4,3,4,1,0,2,4,26,30,23,180,90,0,1,0,1,1,1,0,0,0,0,1,0,1,3,0,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,2,0,2,1,0,1,1,1,0,0,0,0,2,1,3,4,4,4,3.5,3,4,0.5,1,0,2,2,2,1.5,1,2,0.5,1,0,2,2,2,2,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,100,100,100,100,0,0,100,100,100,100,0,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,2,2,0,1,1,0,1,1,0,100,100,0,100,100,0,100,100,0,100,100,100,-57,50,0,100,50,100,0,0,0,0,50,0,100,1,0,1,50,0,100,0,0,0,0,0,0,1,1,0,50,100,0,50,0,100,50,100,0,0,0,0,3.00,0.00,3.00,2.5,3,2.00,100,100,100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,150,2,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic National Team,Central African Republic,2024,Central African Republic,2,2,0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,50,10,0,10,10,10,0,10,0,0,0,10,0,18,18,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,12,12,0,1,1,0,50,50,0,38,38,0,19,19,0,19,19,0,0,0,0,4,4,0,0,0,0,4,4,0,2,2,0,0,0,0,0,0,0,3,3,0,5,5,0,5,5,0,0,0,0,2,2,0,2,2,0,0,0,0,2,2,2,2,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,100,100,100,100,50,50,100,100,100,100,50,50,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,100,50,50,100,50,50,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,2,2,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,6.00,6.00,0.00,1,1,0.00,100,100,50,50,0,0,0,0,1.89,2.39,0.00,0.00,0.40,0.00,150,0,2,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada National Team,Canada,2024,Canada,5,1,4,0,2,1,1,2,0,2,1,0,1,1.6,3,1.25,0,0,0,32,4,6,-2,10,3,7,2,2,1,5,1,-3,113,45,180,75,90,72,2,0,2,2,1,1,3,0,3,2,1,1,26,8,18,9,3,6,46,54,44,39,12,27,20,10,10,19,2,17,62,13,49,2,1,1,0,0,0,2,1,1,2,1,1,3,0,3,0,0,0,1.8,3,1.5,2,3,1.75,0.8,2,0.5,1.2,1,1.25,0.4,1,0.25,0.4,1,0.25,0,0,0,3,3,3,1,0,0,1,1,1,0,0,0,2,2,2,1,0,0,2,2,2,4,5,5,0,0,0,1,1,1,2,2,2,3,4,4,60,60,60,20,0,0,100,100,100,0,0,0,50,50,50,25,0,0,40,40,40,80,100,100,0,0,0,100,100,100,50,50,50,75,100,100,2,0,0,1,0,0,1,0,0,40,0,0,100,0,0,25,0,0,40,100,25,84,40,0,50,40,100,25,60,0,75,40,100,25,5,1,4,100,100,100,3,0,3,60,0,75,0,0,0,0,0,0,40,100,25,60,0,75,0,0,0,5.20,8.00,4.50,1.8,3,1.50,100,100,80,40,40,20,0,0,1.09,1.82,0.91,1.23,0.36,1.45,80,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,3,0,1,40,0,50,20,0,25,0
South Africa National Team,South Africa,2024,South Africa,3,1,2,0,0,0,0,3,1,2,0,0,0,1,1,1,0,0,0,98,4,4,0,8,0,8,0,4,0,4,0,0,68,0,45,68,0,45,1,1,0,2,0,2,1,1,0,0,0,0,9,0,9,3,0,3,67,0,67,23,0,23,8,0,8,15,0,15,20,0,20,3,0,3,2,0,2,1,0,1,1,0,1,2,1,1,0,0,0,1.67,1,2,2.67,0,4,1.33,0,2,1.33,0,2,1.67,0,2.5,1,0,1.5,0.67,0,1,2,2,1,1,1,1,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,1,67,67,33,33,33,33,0,0,0,0,0,0,100,100,50,50,50,50,33,33,67,67,67,67,100,100,100,100,100,100,0,0,50,50,50,50,2,2,1,0,0,0,2,2,1,67,67,33,0,0,0,100,100,50,0,0,0,0,33,100,0,67,0,100,33,100,0,0,0,0,1,1,0,33,100,0,1,1,0,33,100,0,2,0,2,67,0,100,33,0,50,67,100,50,0,0,0,4.50,0.00,4.50,1.5,0,1.50,50,50,0,0,0,0,0,0,1.12,0.00,1.62,0.87,0.00,1.37,33,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,100,100,100,0,0,0,0
Guinea National Team,Guinea,2024,Guinea,3,3,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,22,13,1,12,14,14,0,13,0,1,0,12,0,21,21,0,273,273,0,2,2,0,1,1,0,0,0,0,3,3,0,16,16,0,0,0,0,55,55,0,43,43,0,26,26,0,17,17,0,0,0,0,6,6,0,1,1,0,5,5,0,2,2,0,1,1,0,0,0,0,2.33,2.33,0,4.67,4.67,0,4.33,4.33,0,0.33,0.33,0,2.33,2.33,0,2,2,0,0.33,0.33,0,3,3,2,2,2,2,3,3,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,100,100,67,67,67,67,100,100,67,67,67,67,0,0,0,0,0,0,0,0,33,33,33,33,0,0,33,33,33,33,0,0,0,0,0,0,3,2,1,3,2,1,0,0,0,100,67,33,100,67,33,0,0,0,100,100,0,0,67,67,0,33,33,0,0,0,0,100,100,0,2,2,0,67,67,0,0,0,0,0,0,0,1,1,0,33,33,0,67,67,0,33,33,0,0,0,0,8.00,8.00,0.00,0,0,0.00,100,100,100,100,50,0,0,0,2.31,2.81,0.00,0.02,0.52,0.00,233,2,3,0,1,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica National Team,Jamaica,2024,Jamaica,2,0,2,0,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,77,1,0,1,1,0,1,0,1,0,0,0,1,180,0,180,0,0,0,2,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0.5,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,1,2,2,2,2,2,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,100,100,100,100,100,0,0,0,0,0,0,50,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,100,0,100,0,0,0,50,0,50,50,0,50,2,0,2,100,0,100,2,0,2,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0
Bolivia National Team,Bolivia,2024,Bolivia,5,1,4,0,1,1,0,0,0,0,4,0,4,0.6,3,0,0,0,0,99,4,10,-6,14,1,13,1,3,0,10,1,-7,113,90,120,45,0,36,1,1,0,2,0,2,2,0,2,1,1,0,16,4,12,12,1,11,45,50,44,43,10,33,18,6,12,25,4,21,57,0,57,1,1,0,6,0,6,-5,1,-6,1,1,0,1,0,1,3,0,3,0.8,3,0.25,2.8,1,3.25,0.8,1,0.75,2,0,2.5,1.4,1,1.5,0.2,1,0,1.2,0,1.5,5,3,3,2,1,0,1,0,0,0,0,0,4,3,3,2,1,0,0,2,2,3,4,5,0,1,1,1,1,1,0,1,1,2,3,4,100,60,60,40,20,0,100,0,0,0,0,0,100,75,75,50,25,0,0,40,40,60,80,100,0,100,100,100,100,100,0,25,25,50,75,100,4,2,1,1,0,0,3,2,1,80,40,20,100,0,0,75,50,25,20,100,0,63,20,100,0,40,0,50,40,0,50,20,100,0,2,1,1,40,100,25,4,0,4,80,0,100,0,0,0,0,0,0,20,100,0,20,0,25,60,0,75,3.20,4.00,3.00,2.4,1,2.75,80,80,60,60,60,40,20,0,1.12,1.40,1.05,1.65,0.95,1.82,20,0,1,0,0,1,0,1,0,1,1,1,2,0,3,0,1,1,1,0,0,0,80,0,100,0
Uganda National Team,Uganda,2024,Uganda,3,1,2,0,1,0,1,1,1,0,1,0,1,1.33,1,1.5,0,0,0,78,4,6,-2,10,4,6,2,2,2,4,0,-2,68,45,90,45,45,45,1,0,1,1,1,0,1,0,1,1,0,1,3,0,3,2,2,0,42,0,42,13,0,13,5,0,5,8,0,8,0,0,0,2,1,1,4,2,2,-2,-1,-1,1,0,1,0,0,0,2,1,1,1,0,1.5,3.33,4,3,1.33,2,1,2,2,2,2,3,1.5,0.67,1,0.5,1.33,2,1,3,3,2,2,0,0,1,1,1,1,0,0,2,2,1,1,0,0,0,0,1,1,3,3,0,0,0,0,1,1,0,0,1,1,2,2,100,100,67,67,0,0,100,100,100,100,0,0,100,100,50,50,0,0,0,0,33,33,100,100,0,0,0,0,100,100,0,0,50,50,100,100,3,2,1,1,1,1,2,1,0,100,67,33,100,100,100,100,50,0,33,0,50,0,33,0,50,33,100,0,33,0,50,33,0,50,1,0,1,33,0,50,1,0,1,33,0,50,1,1,0,33,100,0,33,0,50,0,0,0,67,100,50,3.00,0.00,3.00,2,2,0.00,0,0,0,0,0,0,0,0,0.49,0.00,1.49,0.49,0.00,1.49,100,1,0,1,0,0,0,0,0,2,3,0,1,0,0,1,1,0,0,33,100,0,33,0,50,0
Angola National Team,Angola,2024,Angola,3,0,3,0,0,0,0,2,0,2,1,0,1,0.67,0,0.67,0,0,0,132,0,1,-1,1,0,1,0,0,0,1,0,-1,0,0,0,273,0,273,2,0,2,0,0,0,3,0,3,0,0,0,4,0,4,2,0,2,33,0,33,5,0,5,1,0,1,4,0,4,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,0.33,0,0.33,0,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,3,3,3,3,0,0,0,0,0,0,2,3,3,3,3,3,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,67,100,100,100,100,100,0,0,0,0,0,0,67,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,67,0,67,0,0,0,100,0,100,0,0,0,3,0,3,100,0,100,3,0,3,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,4.00,0.00,4.00,2,0,2.00,100,100,0,0,0,0,0,0,0.00,0.00,0.52,0.79,0.00,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67,0,67,33,0,33,0
Lesotho National Team,Lesotho,2024,Lesotho,5,1,4,0,1,0,1,2,1,1,2,0,2,1,1,1,0,0,0,73,4,6,-2,10,2,8,1,3,1,5,0,-2,113,90,120,75,90,72,1,0,1,3,1,2,2,0,2,2,0,2,6,0,6,0,0,0,50,0,50,14,0,14,4,0,4,10,0,10,0,0,0,3,0,3,1,0,1,2,0,2,2,0,2,1,0,1,1,0,1,1.75,0,1.75,2,2,2,0.8,1,0.75,1.2,1,1.25,1,0,1,0.75,0,0.75,0.25,0,0.25,4,4,2,0,0,0,1,1,0,0,0,0,3,3,2,0,0,0,1,1,3,5,5,5,0,0,1,1,1,1,1,1,2,4,4,4,80,80,40,0,0,0,100,100,0,0,0,0,75,75,50,0,0,0,20,20,60,100,100,100,0,0,100,100,100,100,25,25,50,100,100,100,3,1,0,0,0,0,3,1,0,75,25,0,0,0,0,75,25,0,20,0,25,21,20,0,25,60,100,50,40,0,50,40,0,50,3,0,3,75,0,75,2,0,2,50,0,50,0,0,0,0,0,0,50,0,50,25,0,25,25,0,25,3.00,0.00,3.00,0,0,0.00,100,100,50,50,0,0,0,0,0.33,0.00,0.83,1.08,0.00,1.58,100,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,1,0,1,40,100,25,40,0,50,0
Libya National Team,Libya,2024,Libya,5,0,5,0,4,0,4,1,0,1,0,0,0,2.6,0,2.6,0,0,0,3,12,4,8,16,0,16,0,12,0,4,0,8,38,0,38,113,0,113,1,0,1,4,0,4,0,0,0,3,0,3,14,0,14,1,0,1,61,0,61,34,0,34,20,0,20,14,0,14,0,0,0,5,0,5,3,0,3,2,0,2,2,0,2,2,0,2,0,0,0,2,0,2,3.2,0,3.2,2.4,0,2.4,0.8,0,0.8,2,0,2,1.25,0,1.25,0.75,0,0.75,5,5,4,2,0,0,0,0,0,0,0,0,5,5,4,2,0,0,0,0,1,3,5,5,0,0,0,0,0,0,0,0,1,3,5,5,100,100,80,40,0,0,0,0,0,0,0,0,100,100,80,40,0,0,0,0,20,60,100,100,0,0,0,0,0,0,0,0,20,60,100,100,4,3,1,0,0,0,4,3,1,100,75,25,0,0,0,100,75,25,80,0,80,0,20,0,20,80,0,80,0,0,0,60,0,60,1,0,1,25,0,25,0,0,0,0,0,0,3,0,3,75,0,75,50,0,50,50,0,50,0,0,0,4.67,0.00,4.67,0.5,0,0.50,100,0,0,0,0,0,0,0,1.24,0.00,1.57,1.09,0.00,1.43,140,1,1,1,2,0,2,0,0,2,1,0,0,2,0,0,0,0,0,20,0,20,0,0,0,0
Botswana National Team,Botswana,2024,Botswana,3,2,1,0,0,0,0,3,2,1,0,0,0,1,1,1,0,0,0,101,1,1,0,2,2,0,1,0,1,0,0,0,273,180,0,273,180,0,2,1,1,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2,1,1,0,0,0,1.67,2,1,0.67,1,0,0.33,0.5,0,0.33,0.5,0,0.33,0.5,0,0.33,0.5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,1,1,2,2,2,2,1,1,1,1,1,1,33,33,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,67,67,100,100,100,100,50,50,100,100,100,100,100,100,100,100,100,100,1,0,0,1,0,0,0,0,0,33,0,0,50,0,0,0,0,0,0,0,0,0,67,50,100,33,50,0,67,50,100,33,50,0,3,2,1,100,100,100,2,1,1,67,50,100,0,0,0,0,0,0,33,50,0,67,50,100,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,100,0,0,0,0
Burkina Faso National Team,Burkina,2024,Burkina Faso,4,2,2,0,1,0,1,1,1,0,2,1,1,1,0.5,1.5,0,0,0,80,4,5,-1,9,3,6,1,3,2,3,-1,0,90,180,60,72,90,60,1,1,0,3,1,2,1,1,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,1,1,2,0,2,1,0,1,3,2,1,0,0,0,1.5,1,2,2.25,1.5,3,1,0.5,1.5,1.25,1,1.5,1.5,1,2,1,0.5,1.5,0.5,0.5,0.5,3,3,3,0,0,0,1,1,1,0,0,0,2,2,2,0,0,0,1,1,1,4,4,4,1,1,1,2,2,2,0,0,0,2,2,2,75,75,75,0,0,0,50,50,50,0,0,0,100,100,100,0,0,0,25,25,25,100,100,100,50,50,50,100,100,100,0,0,0,100,100,100,3,3,0,1,1,0,2,2,0,75,75,0,50,50,0,100,100,0,25,0,50,-15,25,50,0,75,50,100,25,50,0,50,0,100,2,1,1,50,50,50,1,1,0,25,50,0,2,1,1,50,50,50,25,0,50,75,100,50,0,0,0,0.00,0.00,0.00,2,0,2.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,100,0,1,0,3,0,0,0,0,0,0,0,0,1,1,2,0,1,0,25,50,0,50,50,50,0
Peru National Team,Peru,2024,Peru,4,3,1,0,3,2,1,1,1,0,0,0,0,2.5,2.33,3,0,0,0,19,7,1,6,8,7,1,6,1,1,0,5,1,51,45,90,360,273,0,3,2,1,1,1,0,1,1,0,3,2,1,22,16,6,3,3,0,55,52,64,25,23,2,11,10,1,14,13,1,47,39,8,5,4,1,0,0,0,5,4,1,3,2,1,1,1,0,0,0,0,2.5,2.33,3,2,2.33,1,1.75,2,1,0.25,0.33,0,1.25,1.33,1,1.25,1.33,1,0,0,0,3,2,1,1,1,0,2,2,1,1,1,0,1,0,0,0,0,0,1,2,3,3,3,4,1,1,2,2,2,3,0,1,1,1,1,1,75,50,25,25,25,0,67,67,33,33,33,0,100,0,0,0,0,0,25,50,75,75,75,100,33,33,67,67,67,100,0,100,100,100,100,100,3,2,0,2,2,0,1,0,0,75,50,0,67,67,0,100,0,0,75,67,100,-9,75,67,100,25,33,0,25,33,0,75,67,100,4,3,1,100,100,100,1,1,0,25,33,0,0,0,0,0,0,0,75,67,100,25,33,0,0,0,0,5.50,5.33,6.00,0.75,1,0.00,100,75,50,25,25,25,25,0,0.98,1.10,0.63,1.08,1.00,1.30,0,1,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,25,33,0,0,0,0,0
