team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Czech Republic National Team,Czech Republic,2025,Czech Republic,2,2,0,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,74,2,1,1,3,3,0,2,0,1,0,1,0,90,90,0,180,180,0,1,1,0,1,1,0,0,0,0,2,2,0,7,7,0,5,5,0,55,55,0,20,20,0,2,2,0,18,18,0,36,36,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,3,3,0,1.5,1.5,0,1,1,0,0.5,0.5,0,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,1,2,2,2,2,0,0,0,0,0,0,100,50,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,100,100,100,0,50,100,100,100,100,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,100,0,0,100,0,0,0,0,0,50,50,0,0,50,50,0,50,50,0,0,0,0,100,100,0,2,2,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,3.50,3.50,0.00,2.5,2.5,0.00,50,0,0,0,0,0,0,0,0.77,1.27,0.00,0.30,0.80,0.00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,0,0,0,0,0
Montenegro National Team,Montenegro,2025,Montenegro,2,2,0,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,77,4,3,1,7,7,0,4,0,3,0,1,0,45,45,0,60,60,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,2,2,0,57,57,0,27,27,0,9,9,0,18,18,0,33,33,0,1,1,0,2,2,0,-1,-1,0,0,0,0,1,1,0,1,1,0,0.5,0.5,0,3.5,3.5,0,2,2,0,1.5,1.5,0,1.5,1.5,0,0.5,0.5,0,1,1,0,2,2,2,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,100,100,100,50,0,0,100,100,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,100,0,0,0,50,100,100,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,100,50,0,100,50,0,0,0,0,50,50,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,50,50,0,1,1,0,50,50,0,0,0,0,50,50,0,50,50,0,3.00,3.00,0.00,1,1,0.00,50,50,50,50,0,0,0,0,1.19,1.69,0.00,0.32,0.82,0.00,100,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,50,50,0,0,0,0,0
Switzerland National Team,Switzerland,2025,Switzerland,4,1,3,0,3,1,2,1,0,1,0,0,0,2.5,3,2.33,0,0,0,19,12,4,8,16,4,12,3,9,1,3,2,6,30,30,30,90,90,90,1,0,1,3,1,2,0,0,0,3,1,2,29,9,20,8,2,6,59,56,60,46,13,33,22,7,15,24,6,18,51,14,37,9,3,6,1,0,1,8,3,5,3,1,2,1,0,1,0,0,0,2.5,3,2.33,4,4,4,3,3,3,1,1,1,2.5,3,2.33,2.25,3,2,0.25,0,0.33,4,4,3,3,1,1,1,1,1,1,0,0,3,3,2,2,1,1,0,0,1,1,3,3,0,0,0,0,1,1,0,0,1,1,2,2,100,100,75,75,25,25,100,100,100,100,0,0,100,100,67,67,33,33,0,0,25,25,75,75,0,0,0,0,100,100,0,0,33,33,67,67,4,3,2,1,1,1,3,2,1,100,75,50,100,100,100,100,67,33,75,100,67,0,25,0,33,75,100,67,0,0,0,75,100,67,3,1,2,75,100,67,0,0,0,0,0,0,1,0,1,25,0,33,75,100,67,25,0,33,0,0,0,7.25,9.00,6.67,2,2,2.00,100,100,75,50,25,25,25,25,1.50,1.70,1.43,1.03,1.02,1.03,150,1,3,3,2,0,0,1,1,1,0,1,0,0,0,1,0,1,1,25,0,33,0,0,0,25
San Marino National Team,San Marino,2025,San Marino,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,168,1,4,-3,5,0,5,0,1,0,4,0,-3,180,0,180,45,0,45,0,0,0,1,0,1,1,0,1,0,0,0,3,0,3,6,0,6,38,0,38,7,0,7,4,0,4,3,0,3,24,0,24,1,0,1,4,0,4,-3,0,-3,0,0,0,0,0,0,2,0,2,0,0,0,2.5,0,2.5,0.5,0,0.5,2,0,2,2.5,0,2.5,0.5,0,0.5,2,0,2,2,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,2,2,100,50,50,50,0,0,0,0,0,0,0,0,100,50,50,50,0,0,0,50,50,50,100,100,0,0,0,0,0,0,0,50,50,50,100,100,2,1,1,0,0,0,2,1,1,100,50,50,0,0,0,100,50,50,0,0,0,0,0,0,0,50,0,50,50,0,50,0,0,0,0,0,0,0,0,0,1,0,1,50,0,50,1,0,1,50,0,50,0,0,0,0,0,0,100,0,100,1.50,0.00,1.50,3,0,3.00,100,50,50,0,0,0,0,0,0.15,0.00,0.65,1.20,0.00,1.70,100,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,100,0,100,0
Georgia National Team,Georgia,2025,Georgia,2,2,0,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,80,2,1,1,3,3,0,2,0,1,0,1,0,90,90,0,180,180,0,1,1,0,1,1,0,0,0,0,2,2,0,8,8,0,1,1,0,50,50,0,20,20,0,10,10,0,10,10,0,22,22,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,3,3,0,1.5,1.5,0,1,1,0,0.5,0.5,0,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,1,2,2,2,2,0,0,0,0,0,0,100,50,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,100,100,100,0,50,100,100,100,100,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,100,0,0,100,0,0,0,0,0,50,50,0,0,50,50,0,50,50,0,0,0,0,100,100,0,2,2,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,4.00,4.00,0.00,0.5,0.5,0.00,100,100,50,0,0,0,0,0,0.86,1.36,0.00,0.54,1.04,0.00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50,50,0,0,0,0,0
Luxembourg National Team,Luxembourg,2025,Luxembourg,4,3,1,0,1,1,0,1,1,0,2,1,1,1,1.33,0,0,0,0,81,2,4,-2,6,2,4,1,1,1,3,0,-2,180,273,90,90,273,30,2,2,0,1,0,1,2,2,0,1,1,0,21,15,6,10,7,3,46,46,44,43,34,9,16,14,2,27,20,7,56,44,12,1,1,0,4,1,3,-3,0,-3,1,1,0,1,1,0,2,1,1,1,1.33,0,1.5,0.67,4,0.5,0.33,1,1,0.33,3,1.25,0.67,3,0.25,0.33,0,1,0.33,3,3,1,1,1,0,0,2,0,0,0,0,0,1,1,1,1,0,0,1,3,3,3,4,4,1,3,3,3,3,3,0,0,0,0,1,1,75,25,25,25,0,0,67,0,0,0,0,0,100,100,100,100,0,0,25,75,75,75,100,100,33,100,100,100,100,100,0,0,0,0,100,100,3,1,1,2,0,0,1,1,1,75,25,25,67,0,0,100,100,100,25,33,0,17,50,67,0,25,0,100,50,67,0,25,33,0,2,2,0,50,67,0,3,2,1,75,67,100,0,0,0,0,0,0,25,33,0,25,33,0,50,33,100,5.25,5.00,6.00,2.5,2.33,3.00,100,75,75,75,50,25,25,25,1.24,1.31,1.02,1.27,1.12,1.70,25,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,25,33,0,50,33,100,25
Norway National Team,Norway,2025,Norway,2,2,0,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,82,2,1,1,3,3,0,2,0,1,0,1,0,90,90,0,180,180,0,1,1,0,1,1,0,0,0,0,1,1,0,15,15,0,2,2,0,61,61,0,37,37,0,8,8,0,29,29,0,24,24,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,1.5,1.5,0,1,1,0,0.5,0.5,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,1,2,2,2,2,0,0,0,0,0,0,100,50,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,100,100,100,0,50,100,100,100,100,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,100,0,0,100,0,0,0,0,0,50,50,0,0,50,50,0,50,50,0,0,0,0,50,50,0,1,1,0,50,50,0,1,1,0,50,50,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,7.50,7.50,0.00,1,1,0.00,100,100,100,0,0,0,0,0,1.46,1.96,0.00,0.31,0.81,0.00,50,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,50,50,0,0,0,0,0
Romania National Team,Romania,2025,Romania,2,2,0,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,0,0,0,113,2,4,-2,6,6,0,2,0,4,0,-2,0,90,90,0,45,45,0,0,0,0,1,1,0,1,1,0,1,1,0,10,10,0,2,2,0,64,64,0,23,23,0,9,9,0,14,14,0,27,27,0,2,2,0,3,3,0,-1,-1,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,3,3,0,1,1,0,2,2,0,2.5,2.5,0,1,1,0,1.5,1.5,0,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,2,2,1,2,2,1,0,0,0,100,100,50,100,100,50,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50,0,50,50,0,0,0,0,0,0,0,1,1,0,50,50,0,1,1,0,50,50,0,50,50,0,0,0,0,50,50,0,5.00,5.00,0.00,1,1,0.00,100,50,50,50,0,0,0,0,0.94,1.44,0.00,0.70,1.20,0.00,50,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,50,50,0,0
Northern Ireland National Team,Northern Ireland,2025,Northern Ireland,4,2,2,0,1,1,0,1,1,0,2,0,2,1,2,0,0,0,0,85,4,8,-4,12,3,9,2,2,1,7,1,-5,90,90,90,45,180,26,1,1,0,3,1,2,0,0,0,3,2,1,10,7,3,5,4,1,31,27,34,38,22,16,9,4,5,29,18,11,38,24,14,3,2,1,4,1,3,-1,1,-2,1,1,0,2,1,1,1,0,1,1.25,2,0.5,3,1.5,4.5,1,1,1,2,0.5,3.5,1.75,1.5,2,0.75,1,0.5,1,0.5,1.5,4,3,2,1,1,1,2,1,0,0,0,0,2,2,2,1,1,1,0,1,2,3,3,3,0,1,2,2,2,2,0,0,0,1,1,1,100,75,50,25,25,25,100,50,0,0,0,0,100,100,100,50,50,50,0,25,50,75,75,75,0,50,100,100,100,100,0,0,0,50,50,50,4,3,0,2,1,0,2,2,0,100,75,0,100,50,0,100,100,0,25,50,0,38,25,50,0,75,50,100,0,0,0,75,100,50,1,1,0,25,50,0,1,0,1,25,0,50,2,1,1,50,50,50,25,50,0,50,50,50,25,0,50,2.50,3.50,1.50,1.25,2,0.50,100,100,75,75,50,25,0,0,0.91,1.01,0.81,1.49,1.03,1.96,50,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,2,1,0,25,50,0,50,0,100,0
Sweden National Team,Sweden,2025,Sweden,4,2,2,0,3,2,1,0,0,0,1,0,1,2.25,3,1.5,0,0,0,20,11,5,6,16,13,3,9,2,4,1,5,1,33,20,90,72,45,180,1,0,1,2,2,0,1,0,1,3,2,1,26,10,16,7,3,4,57,51,63,55,28,27,23,15,8,32,13,19,67,39,28,4,4,0,1,0,1,3,4,-1,2,2,0,1,0,1,1,0,1,1.75,3,0.5,4,6.5,1.5,2.75,4.5,1,1.25,2,0.5,1.25,2,0.5,1,2,0,0.25,0,0.5,4,3,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,2,2,2,2,100,75,50,50,50,50,100,100,100,100,100,100,100,50,0,0,0,0,0,25,50,50,50,50,0,0,0,0,0,0,0,50,100,100,100,100,3,2,0,2,2,0,1,0,0,75,50,0,100,100,0,50,0,0,75,100,50,2,25,0,50,50,100,0,25,0,50,75,100,50,3,2,1,75,100,50,2,0,2,50,0,100,0,0,0,0,0,0,50,100,0,25,0,50,25,0,50,6.50,5.00,8.00,1.75,1.5,2.00,100,100,75,75,75,25,25,0,1.66,1.70,1.62,1.55,1.58,1.53,75,1,1,0,2,2,2,2,1,0,0,0,1,0,0,0,1,1,2,0,0,0,25,0,50,0
Ukraine National Team,Ukraine,2025,Ukraine,2,0,2,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,0,0,0,118,4,5,-1,9,0,9,0,4,0,5,0,-1,45,0,45,36,0,36,0,0,0,2,0,2,0,0,0,1,0,1,11,0,11,3,0,3,58,0,58,27,0,27,15,0,15,12,0,12,28,0,28,0,0,0,3,0,3,-3,0,-3,0,0,0,1,0,1,1,0,1,0.5,0,0.5,4.5,0,4.5,2,0,2,2.5,0,2.5,1.5,0,1.5,0,0,0,1.5,0,1.5,2,2,2,1,1,1,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,100,100,100,50,50,50,0,0,0,0,0,0,100,100,100,50,50,50,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,50,50,50,1,1,1,0,0,0,1,1,1,50,50,50,0,0,0,50,50,50,50,0,50,0,0,0,0,100,0,100,0,0,0,50,0,50,1,0,1,50,0,50,2,0,2,100,0,100,0,0,0,0,0,0,0,0,0,50,0,50,50,0,50,5.50,0.00,5.50,1.5,0,1.50,50,50,0,0,0,0,0,0,1.23,0.00,1.73,0.47,0.00,0.97,200,0,0,0,0,0,1,0,1,2,1,0,1,1,0,1,0,0,1,0,0,0,50,0,50,0
Moldova National Team,Moldova,2025,Moldova,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,170,1,4,-3,5,0,5,0,1,0,4,0,-3,180,0,180,45,0,45,0,0,0,1,0,1,1,0,1,0,0,0,5,0,5,3,0,3,41,0,41,8,0,8,2,0,2,6,0,6,30,0,30,1,0,1,3,0,3,-2,0,-2,0,0,0,0,0,0,2,0,2,0,0,0,2.5,0,2.5,0.5,0,0.5,2,0,2,2,0,2,0.5,0,0.5,1.5,0,1.5,2,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,100,100,50,0,0,0,0,0,0,0,0,0,100,100,50,0,0,0,0,0,50,100,100,100,0,0,0,0,0,0,0,0,50,100,100,100,2,1,1,0,0,0,2,1,1,100,50,50,0,0,0,100,50,50,0,0,0,0,0,0,0,50,0,50,50,0,50,0,0,0,0,0,0,0,0,0,1,0,1,50,0,50,1,0,1,50,0,50,0,0,0,0,0,0,100,0,100,2.50,0.00,2.50,1.5,0,1.50,100,100,100,50,0,0,0,0,0.11,0.00,0.61,1.32,0.00,1.82,50,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,100,0,100,0
Liechtenstein National Team,Liechtenstein,2025,Liechtenstein,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,169,1,6,-5,7,4,3,0,1,4,2,-4,-1,180,0,90,30,23,45,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,4,2,2,27,21,33,3,1,2,1,0,1,2,1,1,26,11,15,1,0,1,2,2,0,-1,-2,1,1,0,1,0,0,0,1,1,0,1.5,0,3,3.5,4,3,0.5,0,1,3,4,2,1.5,2,1,0.5,0,1,1,2,0,2,2,2,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,1,1,0,0,0,1,1,1,100,100,100,50,0,0,100,100,100,100,0,0,100,100,100,0,0,0,0,0,0,50,100,100,0,0,0,0,100,100,0,0,0,100,100,100,2,1,0,1,1,0,1,0,0,100,50,0,100,100,0,100,0,0,0,0,0,-67,0,0,0,50,0,100,50,100,0,50,0,100,1,0,1,50,0,100,1,1,0,50,100,0,0,0,0,0,0,0,50,0,100,0,0,0,50,100,0,0.00,0.00,0.00,2,2,2.00,50,50,50,50,0,0,0,0,0.25,0.10,0.38,2.40,2.28,2.51,50,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,0,100,100,100,0
Poland National Team,Poland,2025,Poland,2,2,0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,46,3,0,3,3,3,0,3,0,0,0,3,0,60,60,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,14,14,0,1,1,0,53,53,0,32,32,0,8,8,0,24,24,0,23,23,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,2,2,0,1.5,1.5,0,1.5,1.5,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,1,2,2,2,2,0,0,0,0,0,0,100,50,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,100,100,100,0,50,100,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0,0,50,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,2,2,0,100,100,0,1,1,0,50,50,0,0,0,0,0,0,0,50,50,0,50,50,0,0,0,0,7.00,7.00,0.00,0.5,0.5,0.00,100,100,100,50,50,0,0,0,1.40,1.90,0.00,0.60,1.10,0.00,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia National Team,Slovenia,2025,Slovenia,2,1,1,0,2,1,1,0,0,0,0,0,0,3,3,3,0,0,0,47,3,1,2,4,3,1,2,1,1,0,1,1,60,45,90,180,90,0,1,0,1,1,1,0,0,0,0,2,1,1,6,3,3,5,1,4,48,47,48,14,8,6,8,5,3,6,3,3,27,13,14,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,2,1,3,2,3,1,1.5,2,1,0.5,1,0,0.5,0,1,0.5,0,1,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,2,2,0,0,0,1,1,1,0,1,1,1,1,1,100,50,50,0,0,0,100,100,100,0,0,0,100,0,0,0,0,0,0,50,50,100,100,100,0,0,0,100,100,100,0,100,100,100,100,100,1,0,0,0,0,0,1,0,0,50,0,0,0,0,0,100,0,0,100,100,100,-34,50,0,100,50,100,0,0,0,0,100,100,100,2,1,1,100,100,100,1,1,0,50,100,0,0,0,0,0,0,0,50,0,100,50,100,0,0,0,0,3.00,3.00,3.00,2.5,1,4.00,100,100,50,50,0,0,0,0,1.08,1.23,0.92,1.12,1.06,1.16,50,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
England National Team,England,2025,England,2,2,0,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,0,0,0,94,4,3,1,7,7,0,4,0,3,0,1,0,45,45,0,60,60,0,1,1,0,1,1,0,0,0,0,2,2,0,13,13,0,4,4,0,63,63,0,25,25,0,9,9,0,16,16,0,22,22,0,4,4,0,1,1,0,3,3,0,1,1,0,1,1,0,0,0,0,2,2,0,3.5,3.5,0,2,2,0,1.5,1.5,0,2.5,2.5,0,2,2,0,0.5,0.5,0,2,2,2,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,100,100,100,50,0,0,100,100,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,100,0,0,0,50,100,100,0,0,0,0,0,0,2,2,1,2,2,1,0,0,0,100,100,50,100,100,50,0,0,0,50,50,0,0,50,50,0,50,50,0,0,0,0,100,100,0,1,1,0,50,50,0,0,0,0,0,0,0,1,1,0,50,50,0,50,50,0,50,50,0,0,0,0,6.50,6.50,0.00,2,2,0.00,100,100,50,50,0,0,0,0,0.88,1.38,0.00,0.78,1.28,0.00,100,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,50,50,0,0
Republic of Ireland National Team,Republic of Ireland,2025,Republic of Ireland,2,1,1,0,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,131,1,1,0,2,2,0,1,0,1,0,0,0,180,90,0,180,90,0,1,0,1,1,1,0,1,0,1,1,1,0,10,8,2,3,1,2,43,43,42,15,8,7,5,3,2,10,5,5,23,11,12,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2,3,1,1,2,0,0.5,1,0,0.5,1,0,0.5,1,0,0.5,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1,50,50,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,50,50,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,1,0,0,1,0,0,0,0,0,50,0,0,100,0,0,0,0,0,0,0,0,0,50,0,100,50,100,0,50,0,100,50,100,0,2,1,1,100,100,100,1,0,1,50,0,100,0,0,0,0,0,0,50,100,0,50,0,100,0,0,0,5.00,8.00,2.00,1.5,1,2.00,100,50,50,50,50,50,50,0,0.86,0.96,0.76,1.31,1.35,1.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,100,0,0,0,0
